radius,weight,pos_err_x,pos_err_y,yaw_err,vel_err_x,vel_err_y,yaw_rate_err,joint_dev_norm,pos_err_norm,yaw_err_abs,combined_dev,pos_dev_from_best,yaw_dev_from_best,joint_dev_from_best,combined_dev_from_best
0.0,19000.0,-0.1981376792396851,0.6518179196213725,0.1957080552745917,-0.6385451184018713,-0.7262604217092619,-1.3472541846349988,113.54910822236836,0.6812673045684948,0.1957080552745917,113.55132057743008,0.25010839236007076,0.03360962596360731,4.941071690368602,4.947511825579439
0.0,20000.0,-0.1981376792396851,0.6518179196213725,0.1957080552745917,-0.6385451184018713,-0.7262604217092619,-1.3472541846349988,113.54910822236836,0.6812673045684948,0.1957080552745917,113.55132057743008,0.25010839236007076,0.03360962596360731,4.941071690368602,4.947511825579439
0.375,0.0,0.3323534776356506,-0.1437398839543876,-0.0549344082510558,-0.6385451184018713,-0.7262604217092619,-0.8964729321547009,113.16624841299702,0.36210494105401503,0.0549344082510558,113.16684106950099,-0.06905397115440903,-0.10716402105992859,4.558211880997263,4.559994312541029
0.375,1000.0,-0.0398405592746822,-0.0278491926790191,-0.9891596805477412,0.1213386759037344,-0.7793078078656478,-0.0753713189559333,113.35767831768268,0.04860913181895555,0.9891596805477412,113.3620043634398,-0.3825497803894685,0.8270612512367568,4.749641785682925,4.836266301608982
0.375,2000.0,-0.0982923324645027,0.1847157588477152,-0.4386623094155695,-0.6385451184018713,-0.6866451919776958,1.9733947127011708,113.54910822236836,0.20923980067855066,0.4386623094155695,113.55014832227658,-0.2219191115298734,0.2765638801045851,4.941071690368602,4.953778872860874
0.375,3000.0,0.4876092122545081,-0.1080257121095011,-0.2329250298293497,-0.9566406119131255,-0.6763577350270131,-0.4246581289035784,113.83701000413608,0.4994319757006221,0.2329250298293497,113.83834386115097,0.06827306349219803,0.07082660051836531,5.2289734721363175,5.229898774435786
0.375,4000.0,0.4560684685648172,-0.1179079540335847,-0.2329250298293497,-1.0764209974809371,-0.2011049275369495,1.301649771420725,114.19042123819897,0.4710634072430627,0.2329250298293497,114.19163041729672,0.039904495034638665,0.07082660051836531,5.582384706199207,5.582976606083153
0.375,5000.0,0.2558643822493767,-0.1463580079645452,-0.2965983747418033,-1.6213173191835994,-0.7039412626848998,0.2112710595129447,114.06353487968356,0.2947664305839541,0.2965983747418033,114.06430137029415,-0.13639248162446999,0.1344999454308189,5.4554983476838,5.458860262540639
0.375,6000.0,0.4764347030873177,-0.0943885259141625,-0.5177063459345188,-1.9572503516486344,-0.8395417164612927,1.7733357581848503,113.96212878444274,0.4856945749441197,0.5177063459345188,113.96433966887477,0.054535662735695656,0.3556079166235344,5.354092252442982,5.3661657611879
0.375,7000.0,0.6163712270566636,0.0351314190395867,-0.8889707756765137,0.5637370267094708,-0.7829010690852773,-0.8165077498496762,113.96212878444274,0.6173716110634438,0.8889707756765137,113.96726816866352,0.1862126988550198,0.7268723463655293,5.354092252442982,5.40641493272536
0.375,8000.0,0.6135272325358215,0.0153853752745369,-0.5370065499133108,-1.4741088347163749,0.3685011928313966,3.879854922999624,109.3429538896104,0.613720111154427,0.5370065499133108,109.34599486819327,0.18256119894600298,0.37490812060232637,0.7349173576106409,0.8449782321288385
0.375,9000.0,0.0425280805893306,-0.1176698007888748,-0.7275387920927598,-1.9798076211922544,-1.4997867555885218,2.4706209917776683,114.12302327710192,0.12511922176990264,0.7275387920927598,114.12541088390265,-0.3060396904385214,0.5654403627817755,5.5149867451021635,5.552338416796931
0.375,10000.0,0.5979285168057942,-0.0240039086026263,-0.7086448066563982,-0.9678824004612728,-0.6222585022549818,-1.126977364777331,113.648003576536,0.5984101426595142,0.7086448066563982,113.65178832333953,0.16725123045109014,0.5465463773454138,5.03996704453624,5.072273033531236
